"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"TÃ¼rkiye";"Asia";"TUR";"TUR";"gold";314269690,346;0,0816458371298023;1530;0,000440024660394515
"Turkmenistan";"Asia";"TKM";"TKM";"gold";3892070,445;0,00542360836227885;0;0,000407026687530657
"Turks and Caicos Isds";"Americas";"TCA";"TCA";"palegreen3";573508,704;0,000248139514154914;0;0,000387112204793503
"Uganda";"Africa";"UGA";"UGA";"tomato";13757807,504;0,00265450761507467;401;0,000427082259199196
"Ukraine";"Europe";"UKR";"UKR";"skyblue";71603842,85;0,0168344902049407;0;0,000437781812459687
"North Macedonia";"Europe";"MKD";"MKD";"skyblue";12547947,854;0,0026267974954139;0;0,000412971406783711
"Egypt";"Africa";"EGY";"EGY";"tomato";99201953,09;0,0221934402020154;0;0,000438555136251678
"United Kingdom";"Europe";"GBR";"GBR";"skyblue";752940297,249;0,224334520093152;200;0,000440569732867804
"United Rep. of Tanzania";"Africa";"TZA";"TZA";"tomato";20548358,674;0,00534692034645342;0;0,000434577776846219
"USA";"Americas";"USA";"USA";"palegreen3";3132193979,981;1;15951;0,000440966668917774
"Burkina Faso";"Africa";"BFA";"BFA";"tomato";6277752,864;0,00156304002581356;0;0,000405280392971959
"Uruguay";"Americas";"URY";"URY";"palegreen3";13165871,367;0,00512947360960503;0;0,000428066282023324
"Uzbekistan";"Asia";"UZB";"UZB";"gold";37816280,767;0,0100882862510082;0;0,000437451251207534
"Venezuela";"Americas";"VEN";"VEN";"palegreen3";13657059,898;0,00966452485394492;0;0,000432856172683988
"Samoa";"Oceania";"WSM";"WSM";"orchid";549286,818;0,000110513630997017;0;0,000252505154858574
"Yemen";"Asia";"YEM";"YEM";"gold";8796308,126;0,00178560684839335;0;0,000426446706165902
"Zambia";"Africa";"ZMB";"ZMB";"tomato";11919309,373;0,0038135305871968;0;0,000427113192835112
